@RELATION skin_train1


@ATTRIBUTE 0 REAL
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE class REAL


@DATA
122,191,124,-1
62,63,19,-1
175,172,127,-1
200,198,163,-1
255,128,0,-1
34,36,7,-1
134,135,96,-1
50,87,143,1
133,177,241,1
249,251,252,-1
182,180,132,-1
255,128,0,-1
180,183,134,-1
7,19,7,-1
143,176,222,1
150,165,227,1
197,197,157,-1
12,15,0,-1
170,168,133,-1
164,163,112,-1
55,104,154,1
154,164,224,1
174,172,124,-1
43,44,42,-1
139,143,94,-1
39,40,38,-1
153,191,255,1
115,114,56,-1
198,198,158,-1
116,151,215,1
184,180,122,-1
29,28,7,-1
79,87,127,1
178,175,130,-1
141,144,95,-1
198,198,158,-1
162,166,131,-1
139,137,83,-1
51,55,14,-1
54,58,23,-1
47,101,154,1
165,165,119,-1
172,171,121,-1
171,169,121,-1
175,173,125,-1
0,159,33,-1
177,174,129,-1
5,6,4,-1
85,89,138,1
180,179,135,-1
53,53,53,-1
173,173,125,-1
177,177,129,-1
202,201,163,-1
195,192,154,-1
2,4,4,-1
56,43,205,-1
0,181,0,-1
201,200,162,-1
201,199,164,-1
180,188,178,-1
63,65,23,-1
50,49,11,-1
159,65,159,-1
60,61,27,-1
164,163,113,-1
179,177,129,-1
68,68,28,-1
123,160,216,1
57,111,171,1
198,198,158,-1
20,52,35,-1
114,113,87,-1
158,161,111,-1
202,200,165,-1
34,31,3,-1
47,45,44,-1
202,200,160,-1
180,177,132,-1
175,171,130,-1
98,97,71,-1
172,170,136,-1
37,38,6,-1
80,112,187,1
112,111,53,-1
180,180,140,-1
121,120,62,-1
178,177,127,-1
142,177,217,1
52,52,36,-1
54,58,23,-1
3,1,0,-1
64,64,28,-1
143,142,84,-1
174,174,128,-1
169,185,228,1
50,50,14,-1
94,137,216,1
124,167,218,1
3,4,8,-1
186,184,143,-1
205,203,172,-1
248,250,250,-1
189,188,144,-1
201,199,164,-1
197,194,166,-1
172,171,121,-1
91,145,208,1
148,121,101,-1
197,195,160,-1
203,213,253,1
187,177,137,-1
87,94,143,1
178,175,131,-1
61,62,22,-1
158,162,127,-1
177,175,127,-1
98,149,222,1
74,77,28,-1
179,177,136,-1
81,82,56,-1
163,162,112,-1
149,154,115,-1
170,187,230,1
28,30,8,-1
142,142,142,-1
125,160,210,1
171,170,120,-1
154,191,235,1
54,55,21,-1
96,143,211,1
49,95,142,1
163,177,229,1
44,98,158,1
193,194,152,-1
59,60,21,-1
125,128,183,1
202,172,53,-1
69,71,25,-1
155,161,126,-1
163,179,226,1
197,196,158,-1
21,22,6,-1
155,155,101,-1
178,178,132,-1
149,149,101,-1
163,181,222,1
239,204,170,-1
196,195,157,-1
60,115,90,-1
9,8,158,-1
154,155,105,-1
163,162,112,-1
109,128,149,1
134,137,91,-1
151,192,254,1
77,75,21,-1
129,170,219,1
143,165,230,1
182,179,135,-1
147,150,101,-1
97,141,224,1
183,179,138,-1
146,147,97,-1
177,175,127,-1
144,147,98,-1
139,177,231,1
61,65,24,-1
93,99,152,1
98,30,17,-1
163,162,112,-1
50,49,237,-1
103,106,161,1
152,155,106,-1
171,169,121,-1
54,96,143,1
62,63,47,-1
50,89,67,-1
116,117,67,-1
61,65,23,-1
83,81,50,-1
178,175,130,-1
181,179,131,-1
110,145,218,1
108,157,225,1
140,162,228,1
181,177,129,-1
109,141,207,1
69,71,25,-1
126,126,126,-1
117,154,222,1
202,212,252,1
107,112,51,-1
84,90,131,1
253,255,255,-1
55,97,144,1
70,72,26,-1
164,174,228,1
122,130,93,-1
86,95,133,1
160,196,255,1
177,174,129,-1
175,172,127,-1
68,69,25,-1
67,67,21,-1
98,101,52,-1
123,175,37,-1
181,178,134,-1
179,178,134,-1
164,162,108,-1
176,177,138,-1
136,172,226,1
185,184,140,-1
114,156,223,1
43,40,9,-1
166,167,125,-1
182,181,137,-1
53,57,22,-1
178,175,131,-1
75,78,52,-1
151,124,104,-1
200,196,161,-1
56,61,22,-1
162,159,114,-1
180,177,132,-1
128,132,91,-1
89,67,246,-1
99,102,53,-1
159,174,230,1
84,86,34,-1
154,160,119,-1
168,166,112,-1
70,73,28,-1
180,177,132,-1
116,154,212,1
182,179,134,-1
55,56,24,-1
54,55,21,-1
109,147,225,1
103,135,206,1
107,145,209,1
203,213,253,1
80,80,34,-1
0,0,3,-1
84,81,30,-1
140,165,215,1
113,116,171,1
54,55,21,-1
185,184,140,-1
42,46,11,-1
174,172,124,-1
246,123,89,-1
35,37,7,-1
168,184,237,1
173,172,122,-1
5,10,1,-1
3,155,186,-1
96,31,16,-1
80,86,127,1
181,181,135,-1
173,178,127,-1
81,109,144,1
94,84,66,-1
53,54,20,-1
179,176,131,-1
227,158,89,-1
139,172,218,1
13,12,2,-1
197,197,157,-1
10,11,7,-1
130,165,215,1
173,173,125,-1
155,163,230,1
150,186,255,1
50,53,37,-1
179,174,111,-1
90,125,198,1
107,106,48,-1
65,119,182,1
40,43,11,-1
95,101,60,-1
150,182,231,1
141,140,84,-1
130,131,92,-1
1,0,164,-1
182,180,132,-1
55,56,22,-1
164,163,113,-1
80,88,128,1
57,62,23,-1
128,166,220,1
136,138,92,-1
165,166,127,-1
179,178,134,-1
180,176,127,-1
171,171,125,-1
73,75,29,-1
77,79,33,-1
51,53,17,-1
75,107,172,1
123,126,57,-1
176,174,126,-1
122,121,63,-1
33,31,7,-1
45,70,134,1
100,116,175,1
172,168,120,-1
199,197,162,-1
55,56,24,-1
112,115,170,1
155,182,238,1
113,112,62,-1
173,173,161,-1
201,200,162,-1
197,211,253,1
120,119,61,-1
232,188,151,-1
94,94,40,-1
167,167,127,-1
81,53,212,-1
179,177,129,-1
38,36,5,-1
129,133,245,-1
197,196,162,-1
146,160,226,1
56,57,25,-1
198,198,158,-1
141,181,246,1
115,153,207,1
15,10,1,-1
3,143,255,-1
57,59,23,-1
90,139,219,1
89,118,192,1
0,3,158,-1
97,130,193,1
176,174,126,-1
17,16,6,-1
176,177,138,-1
75,82,125,1
55,109,255,-1
139,138,82,-1
193,192,154,-1
91,117,147,1
69,66,35,-1
180,180,132,-1
158,159,109,-1
180,178,137,-1
156,185,230,1
109,97,109,-1
126,126,126,-1
173,193,241,1
95,134,196,1
212,218,213,-1
9,188,255,-1
150,163,225,1
83,112,181,1
124,170,218,1
176,181,126,-1
199,199,159,-1
140,135,96,-1
84,92,132,1
185,183,142,-1
33,34,8,-1
68,72,31,-1
201,200,162,-1
136,139,90,-1
52,54,24,-1
27,27,21,-1
49,93,140,1
1,2,0,-1
169,169,121,-1
166,165,121,-1
137,175,223,1
26,66,48,-1
201,199,164,-1
174,174,128,-1
212,195,186,-1
171,171,125,-1
199,197,162,-1
94,138,202,1
193,192,154,-1
143,145,93,-1
0,255,255,-1
117,155,213,1
101,204,199,-1
157,195,253,1
32,33,7,-1
167,165,131,-1
180,177,132,-1
55,56,22,-1
205,204,170,-1
178,178,130,-1
182,180,132,-1
160,181,132,-1
147,190,247,1
57,61,26,-1
124,157,226,1
110,116,169,1
91,87,69,-1
205,204,170,-1
52,112,182,1
125,167,220,1
181,178,133,-1
130,130,94,-1
179,176,131,-1
146,144,90,-1
248,210,206,-1
182,178,137,-1
130,131,91,-1
15,13,13,-1
42,41,13,-1
124,125,86,-1
11,23,5,-1
195,193,153,-1
191,190,152,-1
175,172,127,-1
175,173,125,-1
57,92,136,1
143,146,101,-1
54,54,18,-1
67,69,23,-1
89,91,39,-1
165,163,115,-1
0,0,1,-1
181,178,134,-1
126,159,208,1
168,165,114,-1
69,70,26,-1
121,159,213,1
64,125,191,1
199,197,163,-1
15,14,0,-1
147,181,227,1
145,146,96,-1
37,77,59,-1
40,39,5,-1
140,141,91,-1
96,132,202,1
139,139,85,-1
118,149,224,1
175,176,132,-1
29,25,0,-1
165,180,229,1
168,165,114,-1
180,194,247,1
173,168,119,-1
139,142,93,-1
129,62,201,-1
153,152,96,-1
175,145,98,-1
178,175,131,-1
53,117,181,1
199,197,157,-1
132,136,189,1
15,9,188,-1
172,168,119,-1
105,109,162,1
199,197,162,-1
166,165,114,-1
76,117,196,1
52,53,19,-1
202,200,165,-1
8,15,10,-1
183,182,131,-1
17,15,5,-1
121,154,223,1
127,130,85,-1
196,194,159,-1
170,170,122,-1
179,177,129,-1
0,4,185,-1
180,177,133,-1
58,61,22,-1
129,160,229,1
149,187,252,1
199,197,162,-1
137,137,137,-1
163,162,112,-1
142,141,85,-1
151,162,224,1
199,198,164,-1
103,149,226,1
198,198,158,-1
52,53,19,-1
108,110,81,-1
171,185,238,1
6,4,3,-1
179,177,129,-1
36,38,26,-1
194,193,155,-1
19,9,193,-1
28,12,153,-1
141,139,85,-1
198,198,158,-1
23,21,0,-1
0,177,2,-1
50,51,12,-1
165,165,117,-1
55,59,23,-1
118,116,108,-1
196,113,165,-1
50,52,40,-1
77,78,34,-1
121,152,221,1
145,147,105,-1
193,206,252,1
151,163,227,1
63,57,14,-1
20,17,2,-1
62,124,188,1
146,185,253,1
10,6,5,-1
66,68,26,-1
0,0,1,-1
30,26,7,-1
144,165,19,-1
1,0,2,-1
140,81,162,-1
178,177,126,-1
98,93,154,-1
37,38,4,-1
146,164,229,1
200,198,158,-1
198,198,158,-1
54,54,18,-1
37,148,40,-1
115,121,174,1
173,171,123,-1
252,254,254,-1
174,172,124,-1
114,71,168,-1
55,59,23,-1
4,4,0,-1
82,88,35,-1
51,53,17,-1
177,176,126,-1
127,169,38,-1
130,164,218,1
78,77,26,-1
103,155,222,1
160,158,104,-1
144,139,84,-1
24,28,17,-1
140,140,86,-1
162,165,115,-1
138,141,96,-1
180,177,133,-1
0,181,7,-1
138,168,63,-1
15,6,187,-1
19,18,8,-1
55,59,23,-1
179,177,129,-1
104,104,68,-1
108,123,172,1
121,151,102,-1
110,109,53,-1
171,170,119,-1
40,43,41,-1
112,116,57,-1
16,14,3,-1
57,103,255,-1
153,190,234,1
137,176,245,1
179,176,131,-1
128,128,128,-1
164,163,112,-1
116,156,209,1
201,200,162,-1
150,162,226,1
58,85,219,-1
32,27,12,-1
181,177,136,-1
113,114,58,-1
56,103,157,1
61,88,138,1
179,196,235,1
15,14,0,-1
184,186,150,-1
136,169,219,1
181,179,138,-1
100,62,14,-1
167,163,115,-1
94,69,233,-1
141,141,87,-1
59,120,184,1
224,194,93,-1
201,199,164,-1
170,169,119,-1
53,57,21,-1
166,179,231,1
199,197,162,-1
182,178,137,-1
133,177,241,1
54,55,21,-1
84,131,213,1
176,172,124,-1
187,198,242,1
167,165,111,-1
115,152,210,1
232,216,209,-1
186,185,141,-1
182,180,132,-1
123,119,70,-1
158,172,231,1
0,0,0,-1
60,120,186,1
179,177,129,-1
23,57,171,-1
100,100,46,-1
195,193,153,-1
71,72,30,-1
62,123,189,1
170,169,119,-1
3,0,164,-1
41,39,15,-1
162,160,112,-1
158,162,127,-1
172,165,140,-1
76,139,123,-1
92,67,247,-1
173,172,122,-1
98,94,153,-1
117,120,74,-1
96,142,219,1
179,177,129,-1
0,5,0,-1
108,104,55,-1
3,18,151,-1
173,189,236,1
13,13,1,-1
45,99,154,1
31,30,20,-1
156,159,114,-1
130,170,228,1
167,166,115,-1
180,179,135,-1
135,138,93,-1
29,29,15,-1
147,150,101,-1
75,76,32,-1
150,171,233,1
34,108,78,-1
72,83,51,-1
178,175,131,-1
46,46,28,-1
200,199,161,-1
64,63,49,-1
205,204,170,-1
151,138,86,-1
164,163,113,-1
143,142,86,-1
0,0,0,-1
7,1,6,-1
75,133,198,1
17,15,4,-1
188,189,147,-1
31,32,6,-1
178,176,128,-1
171,170,120,-1
155,156,116,-1
198,198,158,-1
61,65,24,-1
176,191,237,1
66,68,32,-1
199,197,163,-1
62,66,24,-1
171,170,119,-1
175,173,125,-1
113,162,30,-1
173,170,125,-1
200,198,163,-1
164,160,112,-1
107,142,208,1
177,176,132,-1
56,97,146,1
200,198,163,-1
173,189,235,1
118,132,190,1
122,152,211,1
192,190,150,-1
183,184,142,-1
175,173,125,-1
101,104,49,-1
131,131,61,-1
129,127,96,-1
99,202,199,-1
35,87,147,1
14,12,11,-1
126,165,217,1
142,169,233,1
198,196,161,-1
43,90,146,1
205,204,170,-1
89,160,97,-1
61,122,188,1
123,124,74,-1
200,198,163,-1
186,111,185,-1
43,40,19,-1
109,78,109,-1
82,83,27,-1
166,163,112,-1
180,178,130,-1
30,14,151,-1
164,164,118,-1
176,174,126,-1
87,85,31,-1
97,135,193,1
148,169,230,1
167,188,240,1
123,155,220,1
99,99,45,-1
55,59,23,-1
206,218,254,1
149,188,216,1
39,42,187,-1
252,245,195,-1
181,181,135,-1
177,174,129,-1
185,180,135,-1
29,29,5,-1
87,90,35,-1
78,119,188,1
63,68,23,-1
196,195,157,-1
167,163,115,-1
67,70,31,-1
163,162,112,-1
76,143,255,-1
35,35,5,-1
197,195,160,-1
22,45,31,-1
68,69,25,-1
57,112,169,1
72,70,39,-1
171,170,119,-1
178,178,132,-1
54,58,22,-1
86,84,30,-1
179,176,132,-1
53,54,20,-1
122,172,230,1
130,133,78,-1
181,178,134,-1
16,14,3,-1
146,148,96,-1
122,152,217,1
53,57,22,-1
156,193,255,1
199,198,160,-1
176,170,133,-1
109,115,168,1
161,174,230,1
159,162,123,-1
81,87,132,1
195,194,156,-1
18,82,153,-1
0,0,255,-1
167,164,119,-1
140,139,89,-1
217,224,227,-1
148,146,98,-1
174,173,123,-1
7,4,0,-1
44,93,139,1
198,197,159,-1
112,229,250,-1
156,159,114,-1
183,180,135,-1
131,132,93,-1
141,144,95,-1
200,195,162,-1
224,224,254,-1
54,55,21,-1
177,177,129,-1
174,177,138,-1
15,6,186,-1
163,163,115,-1
173,173,127,-1
194,193,149,-1
20,17,2,-1
111,110,52,-1
205,204,170,-1
64,66,24,-1
191,191,151,-1
53,57,22,-1
5,7,1,-1
171,169,121,-1
19,8,218,-1
32,34,5,-1
91,90,34,-1
123,126,77,-1
192,190,142,-1
144,144,90,-1
154,152,98,-1
176,174,126,-1
51,68,131,1
172,171,127,-1
235,219,213,-1
15,15,3,-1
42,84,137,1
60,60,60,-1
59,102,153,1
143,146,97,-1
181,178,134,-1
150,181,232,1
159,158,107,-1
168,166,118,-1
123,155,228,1
147,149,97,-1
104,103,47,-1
6,7,0,-1
207,198,155,-1
63,117,182,1
113,119,172,1
53,54,20,-1
38,41,39,-1
123,167,221,1
49,43,14,-1
237,222,219,-1
77,76,50,-1
117,149,215,1
45,91,145,1
152,155,110,-1
180,178,137,-1
142,166,226,1
179,178,134,-1
70,72,26,-1
129,133,92,-1
153,190,255,1
191,189,149,-1
196,195,157,-1
154,155,105,-1
81,54,211,-1
129,132,87,-1
157,160,105,-1
49,47,237,-1
185,183,135,-1
196,192,157,-1
53,57,21,-1
129,132,87,-1
51,53,17,-1
37,161,85,-1
144,182,246,1
89,87,33,-1
70,74,25,-1
147,145,91,-1
212,171,208,-1
198,196,162,-1
171,177,118,-1
164,160,112,-1
198,196,161,-1
41,85,139,1
119,152,225,1
113,151,205,1
132,130,82,-1
0,139,108,-1
154,192,255,1
198,198,158,-1
47,48,14,-1
247,238,234,-1
48,56,19,-1
76,77,57,-1
255,0,128,-1
145,148,93,-1
112,151,213,1
127,133,86,-1
131,131,131,-1
180,181,139,-1
180,180,134,-1
6,0,197,-1
133,133,187,1
255,160,110,-1
89,133,217,1
32,34,5,-1
175,170,125,-1
31,62,35,-1
178,175,131,-1
153,167,220,1
120,160,219,1
85,82,38,-1
129,132,87,-1
163,162,112,-1
53,57,22,-1
163,163,115,-1
133,177,241,1
175,172,127,-1
44,96,78,-1
148,122,105,-1
97,147,223,1
159,174,106,-1
129,158,225,1
244,121,77,-1
113,150,218,1
149,147,99,-1
19,101,78,-1
120,154,220,1
148,184,224,1
148,93,216,-1
150,154,118,-1
58,58,44,-1
98,147,217,1
169,186,229,1
15,14,0,-1
126,125,69,-1
145,146,96,-1
178,171,128,-1
202,211,255,1
135,175,227,1
110,151,214,1
103,58,121,-1
198,90,79,-1
85,120,188,1
176,174,126,-1
58,60,24,-1
64,69,24,-1
187,185,145,-1
18,12,5,-1
240,221,216,-1
134,174,246,1
9,0,198,-1
178,178,132,-1
149,190,253,1
201,211,251,1
54,101,153,1
253,255,254,-1
34,33,7,-1
167,163,114,-1
155,163,223,1
173,171,123,-1
179,176,131,-1
154,189,222,1
100,147,201,1
167,163,114,-1
97,97,97,-1
60,60,60,-1
167,180,236,1
63,122,184,1
8,7,3,-1
2,159,253,-1
165,163,115,-1
182,179,135,-1
110,156,214,1
47,97,255,-1
77,80,31,-1
200,198,163,-1
181,178,140,-1
61,125,190,1
50,51,9,-1
126,125,67,-1
60,64,59,-1
16,15,1,-1
61,62,42,-1
77,79,37,-1
205,196,153,-1
69,70,26,-1
178,175,130,-1
74,88,146,1
120,83,23,-1
130,132,90,-1
168,174,127,-1
27,30,15,-1
24,120,13,-1
40,92,82,-1
7,190,2,-1
165,163,109,-1
4,3,0,-1
182,178,137,-1
179,177,129,-1
53,122,102,-1
112,215,210,-1
72,78,123,1
109,72,52,-1
91,69,248,-1
175,174,130,-1
72,82,122,1
43,96,153,1
56,61,22,-1
18,16,6,-1
49,47,29,-1
187,187,141,-1
201,200,162,-1
127,130,85,-1
0,0,0,-1
173,172,122,-1
159,163,121,-1
102,106,159,1
120,159,211,1
0,0,0,-1
54,117,185,1
172,170,122,-1
160,163,117,-1
148,169,230,1
175,175,127,-1
105,91,103,-1
191,192,150,-1
155,161,126,-1
166,180,232,1
62,120,179,1
203,171,58,-1
55,56,22,-1
160,164,123,-1
67,68,26,-1
40,39,18,-1
131,134,88,-1
174,173,123,-1
167,163,114,-1
149,187,251,1
159,163,121,-1
183,181,133,-1
165,163,115,-1
138,139,89,-1
197,195,160,-1
121,162,225,1
53,107,160,1
156,191,255,1
198,198,158,-1
199,197,162,-1
71,73,44,-1
180,179,135,-1
170,166,115,-1
129,177,243,1
169,185,238,1
140,138,84,-1
181,178,134,-1
77,80,31,-1
66,67,23,-1
97,90,151,-1
233,218,209,-1
30,29,8,-1
205,204,170,-1
117,145,206,1
250,252,253,-1
176,174,126,-1
70,126,181,1
185,183,143,-1
99,152,225,1
52,54,18,-1
6,3,0,-1
43,43,13,-1
114,115,113,-1
53,55,19,-1
74,85,129,1
68,70,24,-1
86,121,194,1
166,139,118,-1
177,174,129,-1
166,164,116,-1
124,161,223,1
51,23,230,-1
192,191,147,-1
118,151,214,1
173,141,100,-1
6,8,0,-1
53,55,36,-1
149,149,101,-1
176,173,122,-1
181,178,134,-1
119,119,103,-1
183,180,136,-1
165,164,114,-1
102,106,159,1
177,175,127,-1
174,173,122,-1
242,227,231,-1
99,101,79,-1
2,0,0,-1
148,185,253,1
49,111,255,-1
78,79,37,-1
60,56,27,-1
117,116,58,-1
61,64,25,-1
167,183,229,1
5,255,255,-1
156,155,99,-1
77,129,106,-1
196,122,68,-1
144,163,230,1
171,169,121,-1
174,172,124,-1
80,89,127,1
115,121,174,1
164,162,114,-1
168,164,116,-1
179,176,131,-1
146,193,247,1
201,200,162,-1
177,175,127,-1
104,102,48,-1
48,88,136,1
174,190,233,1
90,122,187,1
45,102,158,1
6,8,2,-1
95,91,150,-1
125,130,91,-1
158,163,124,-1
69,70,26,-1
181,170,138,-1
171,170,119,-1
5,6,2,-1
183,179,138,-1
205,204,170,-1
52,55,23,-1
154,97,219,-1
173,172,122,-1
84,81,50,-1
146,147,151,-1
202,200,165,-1
14,13,0,-1
32,33,7,-1
99,142,223,1
48,50,14,-1
92,94,42,-1
179,176,131,-1
3,1,1,-1
8,16,9,-1
55,96,145,1
176,173,129,-1
62,59,15,-1
178,177,133,-1
178,175,131,-1
192,188,147,-1
2,157,36,-1
140,139,88,-1
38,38,108,-1
155,125,106,-1
3,4,2,-1
54,55,21,-1
248,250,250,-1
61,59,28,-1
172,171,121,-1
162,161,111,-1
130,133,84,-1
82,82,34,-1
98,100,48,-1
202,201,163,-1
152,153,103,-1
75,90,129,1
180,177,132,-1
132,153,255,-1
163,163,117,-1
185,184,140,-1
201,200,162,-1
170,166,118,-1
0,2,0,-1
182,182,136,-1
175,173,125,-1
173,172,122,-1
183,179,138,-1
74,76,34,-1
168,163,114,-1
162,161,110,-1
144,165,19,-1
180,179,135,-1
184,183,139,-1
47,102,147,1
173,171,123,-1
158,157,101,-1
170,170,122,-1
58,60,18,-1
180,177,132,-1
70,71,27,-1
181,178,134,-1
138,163,227,1
189,190,151,-1
0,255,255,-1
82,38,251,-1
106,145,214,1
60,59,15,-1
99,135,205,1
119,120,88,-1
54,52,58,-1
166,179,231,1
170,169,119,-1
98,154,225,1
59,60,20,-1
187,188,146,-1
201,200,162,-1
180,177,132,-1
123,153,224,1
255,249,192,-1
53,54,20,-1
179,176,131,-1
160,196,255,1
184,181,136,-1
122,134,188,1
109,93,110,-1
168,166,112,-1
136,139,90,-1
135,138,93,-1
0,2,0,-1
58,59,20,-1
149,152,103,-1
142,145,100,-1
146,171,227,1
36,35,7,-1
53,57,22,-1
199,197,163,-1
88,91,36,-1
178,175,131,-1
201,200,162,-1
167,182,231,1
197,195,161,-1
183,179,138,-1
225,206,203,-1
192,192,152,-1
0,0,1,-1
51,103,150,1
83,91,131,1
142,141,103,-1
57,59,23,-1
175,175,129,-1
180,177,132,-1
68,77,120,1
182,178,137,-1
13,16,1,-1
130,126,73,-1
64,65,21,-1
186,185,141,-1
167,166,115,-1
16,12,11,-1
149,190,253,1
77,85,125,1
188,188,148,-1
143,143,83,-1
175,176,136,-1
186,184,143,-1
129,141,147,-1
53,55,19,-1
199,197,163,-1
39,99,153,1
182,179,135,-1
130,157,177,1
117,155,209,1
90,101,153,1
57,58,24,-1
185,183,148,-1
17,23,6,-1
60,30,237,-1
130,130,130,-1
128,168,43,-1
66,115,171,1
171,170,120,-1
177,135,29,-1
175,176,126,-1
66,96,153,1
164,162,114,-1
161,165,130,-1
178,176,128,-1
164,162,114,-1
136,139,90,-1
129,168,220,1
140,140,86,-1
115,121,174,1
33,34,8,-1
122,125,180,1
171,170,120,-1
1,0,2,-1
202,198,163,-1
176,173,128,-1
146,93,167,-1
2,0,166,-1
143,146,101,-1
185,184,140,-1
136,148,154,-1
92,127,191,1
131,132,98,-1
178,175,130,-1
95,99,152,1
150,149,93,-1
198,198,158,-1
91,89,35,-1
55,56,22,-1
61,61,21,-1
170,171,127,-1
134,153,186,1
68,63,18,-1
0,188,0,-1
149,156,159,-1
50,91,146,1
184,182,134,-1
136,139,90,-1
41,42,40,-1
144,166,231,1
153,157,121,-1
192,90,107,-1
136,171,221,1
92,93,59,-1
140,136,87,-1
88,30,24,-1
117,118,79,-1
123,123,99,-1
171,170,120,-1
177,175,127,-1
16,11,2,-1
74,113,97,-1
175,173,125,-1
166,164,116,-1
126,132,83,-1
163,164,114,-1
199,198,160,-1
231,146,198,-1
129,132,87,-1
194,192,158,-1
47,48,8,-1
187,176,126,-1
178,178,130,-1
5,0,0,-1
165,164,114,-1
47,46,36,-1
177,174,129,-1
107,145,203,1
130,156,222,1
175,173,125,-1
52,53,19,-1
51,90,142,1
121,124,179,1
201,200,162,-1
40,100,154,1
83,169,85,-1
147,149,97,-1
128,167,219,1
57,62,23,-1
157,160,121,-1
173,171,123,-1
208,210,204,-1
198,197,159,-1
16,16,10,-1
56,72,61,-1
146,178,227,1
46,54,17,-1
0,2,0,-1
104,135,190,1
0,0,255,-1
93,91,61,-1
87,116,185,1
187,186,142,-1
145,182,234,1
132,135,86,-1
108,153,210,1
67,110,159,1
138,178,243,1
108,146,200,1
230,216,86,-1
180,180,132,-1
116,160,219,1
157,161,126,-1
68,78,118,1
128,159,214,1
150,188,252,1
197,196,158,-1
32,34,5,-1
32,213,252,-1
20,17,2,-1
255,0,128,-1
35,34,8,-1
175,191,244,1
8,9,0,-1
2,139,108,-1
147,149,97,-1
128,171,222,1
55,120,181,1
192,190,150,-1
159,158,108,-1
210,113,153,-1
65,66,22,-1
164,162,114,-1
61,57,16,-1
0,0,0,-1
158,162,127,-1
175,176,132,-1
0,0,4,-1
126,129,184,1
164,163,113,-1
82,85,36,-1
180,178,130,-1
170,183,235,1
166,202,240,1
20,20,2,-1
139,80,101,-1
55,56,24,-1
54,55,21,-1
156,145,218,-1
255,0,128,-1
83,96,142,1
151,156,111,-1
201,200,162,-1
226,221,222,-1
148,191,254,1
192,191,153,-1
198,198,158,-1
105,106,72,-1
138,165,229,1
147,171,231,1
82,80,62,-1
108,110,64,-1
115,159,222,1
152,145,218,-1
198,197,159,-1
163,180,123,-1
45,98,155,1
194,194,154,-1
245,123,83,-1
194,192,157,-1
123,162,214,1
129,128,118,-1
134,138,103,-1
189,190,146,-1
35,34,8,-1
100,201,199,-1
18,18,12,-1
148,145,90,-1
151,154,108,-1
15,14,0,-1
150,190,255,1
169,183,231,1
180,180,134,-1
172,171,121,-1
13,16,7,-1
136,139,90,-1
155,193,255,1
74,70,51,-1
186,186,146,-1
63,66,21,-1
183,179,138,-1
174,188,236,1
147,187,252,1
128,255,255,-1
3,2,0,-1
178,175,131,-1
152,161,225,1
196,184,172,-1
54,55,21,-1
200,198,164,-1
51,56,29,-1
168,168,120,-1
134,134,134,-1
163,183,238,1
145,172,236,1
196,195,157,-1
117,158,220,1
181,178,133,-1
180,179,129,-1
185,184,140,-1
42,57,43,-1
80,77,26,-1
122,127,176,1
193,193,153,-1
176,170,135,-1
181,181,133,-1
171,172,128,-1
0,0,1,-1
201,200,162,-1
152,153,103,-1
179,151,140,-1
86,84,60,-1
197,197,157,-1
180,178,137,-1
55,95,147,1
32,32,18,-1
98,145,219,1
197,194,163,-1
187,185,144,-1
159,162,123,-1
180,179,135,-1
53,106,163,1
162,160,106,-1
201,200,162,-1
182,179,135,-1
196,195,157,-1
168,164,115,-1
99,96,41,-1
241,229,229,-1
163,162,111,-1
32,33,7,-1
20,17,3,-1
173,168,119,-1
168,184,237,1
43,45,175,-1
163,162,112,-1
200,198,163,-1
172,169,124,-1
56,60,25,-1
116,115,57,-1
55,96,145,1
183,180,135,-1
53,53,35,-1
57,58,24,-1
199,197,162,-1
134,97,201,-1
15,6,187,-1
142,142,88,-1
170,186,239,1
15,15,3,-1
144,169,233,1
0,179,0,-1
186,181,136,-1
124,127,78,-1
6,3,0,-1
103,158,227,1
62,62,22,-1
38,28,194,-1
13,13,1,-1
174,173,122,-1
68,84,143,1
180,177,132,-1
141,140,82,-1
160,164,129,-1
176,174,126,-1
178,175,130,-1
20,18,0,-1
43,8,212,-1
91,69,248,-1
102,97,158,-1
80,80,26,-1
173,172,122,-1
193,195,149,-1
111,151,210,1
235,193,158,-1
182,179,135,-1
128,255,0,-1
66,68,26,-1
132,135,96,-1
0,23,147,-1
34,20,152,-1
159,160,120,-1
171,170,120,-1
153,154,110,-1
147,189,248,1
181,178,134,-1
130,131,91,-1
61,65,24,-1
138,139,89,-1
200,198,163,-1
177,174,123,-1
80,83,34,-1
153,191,255,1
119,118,60,-1
54,52,17,-1
179,179,131,-1
174,175,133,-1
136,139,90,-1
53,106,86,-1
59,58,20,-1
70,72,30,-1
55,56,22,-1
14,7,4,-1
187,189,160,-1
64,62,27,-1
64,123,195,1
151,189,253,1
9,7,0,-1
127,161,227,1
80,91,135,1
58,101,152,1
50,106,153,1
150,153,104,-1
165,164,113,-1
86,121,194,1
133,167,220,1
2,0,0,-1
106,207,205,-1
61,117,96,-1
165,162,111,-1
138,139,89,-1
181,147,58,-1
53,95,137,1
120,152,218,1
97,77,60,-1
121,120,62,-1
90,190,245,-1
20,17,2,-1
152,154,108,-1
77,86,129,1
193,197,156,-1
99,36,15,-1
75,78,29,-1
192,191,201,-1
232,120,137,-1
54,70,136,1
175,173,125,-1
35,109,255,-1
