@RELATION skin_train0


@ATTRIBUTE 0 REAL
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE class REAL


@DATA
76,79,34,-1
64,114,172,1
105,104,106,-1
195,195,155,-1
181,178,133,-1
181,178,133,-1
181,176,131,-1
194,197,158,-1
35,34,8,-1
121,70,157,-1
52,111,161,1
240,223,83,-1
167,164,113,-1
188,186,146,-1
173,169,121,-1
61,29,237,-1
130,137,192,1
182,180,132,-1
164,163,113,-1
164,162,114,-1
153,158,113,-1
156,156,120,-1
138,140,88,-1
201,184,175,-1
170,169,119,-1
45,100,157,1
34,35,9,-1
174,174,126,-1
243,245,246,-1
229,208,206,-1
100,151,224,1
87,28,9,-1
79,86,125,1
198,198,158,-1
227,221,222,-1
130,134,93,-1
171,170,119,-1
147,152,107,-1
174,170,122,-1
89,140,220,1
166,165,121,-1
0,190,0,-1
140,139,81,-1
63,64,22,-1
0,1,0,-1
126,154,208,1
60,59,15,-1
168,182,230,1
177,176,132,-1
66,121,178,1
199,197,163,-1
181,178,134,-1
178,175,131,-1
150,153,104,-1
97,138,201,1
132,172,220,1
182,179,135,-1
17,16,12,-1
73,81,121,1
163,177,229,1
167,163,114,-1
0,3,0,-1
159,163,121,-1
170,167,116,-1
181,178,134,-1
92,87,148,-1
52,51,13,-1
140,173,223,1
158,159,120,-1
56,61,22,-1
186,186,146,-1
13,14,4,-1
80,86,129,1
165,162,111,-1
182,180,132,-1
172,171,121,-1
146,164,225,1
156,155,99,-1
51,53,17,-1
177,175,127,-1
230,213,204,-1
141,143,97,-1
64,63,25,-1
198,196,161,-1
158,164,229,1
202,201,163,-1
167,166,115,-1
99,100,44,-1
173,173,133,-1
130,133,188,1
5,2,4,-1
77,40,12,-1
75,78,39,-1
81,127,211,1
170,81,120,-1
51,52,18,-1
193,191,160,-1
92,92,62,-1
13,13,0,-1
165,165,119,-1
141,144,95,-1
144,143,87,-1
241,124,85,-1
21,19,1,-1
175,172,127,-1
94,129,197,1
102,136,195,1
176,170,123,-1
157,161,125,-1
196,195,157,-1
178,175,131,-1
182,181,137,-1
159,160,128,-1
57,61,26,-1
155,191,229,1
135,106,85,-1
92,10,0,-1
0,0,0,-1
180,178,137,-1
255,255,128,-1
172,168,119,-1
113,151,209,1
133,177,241,1
108,105,60,-1
163,164,120,-1
198,194,159,-1
102,155,228,1
170,93,151,-1
20,17,2,-1
152,193,255,1
164,162,114,-1
76,83,122,1
95,134,203,1
159,162,123,-1
176,174,126,-1
132,136,95,-1
244,183,173,-1
103,100,39,-1
201,199,164,-1
199,198,160,-1
16,10,3,-1
199,197,162,-1
117,154,216,1
61,61,15,-1
187,187,141,-1
84,168,86,-1
52,95,144,1
148,184,254,1
157,161,125,-1
181,179,131,-1
180,177,132,-1
117,120,175,1
99,96,41,-1
201,200,162,-1
245,250,249,-1
153,156,107,-1
180,177,132,-1
175,176,132,-1
164,164,118,-1
45,92,146,1
112,150,214,1
94,141,215,1
141,140,84,-1
58,117,173,1
50,52,22,-1
175,173,125,-1
79,53,201,-1
72,27,250,-1
133,168,232,1
141,139,85,-1
62,127,202,1
133,160,224,1
14,14,0,-1
75,80,35,-1
199,197,163,-1
173,180,123,-1
175,176,132,-1
200,210,250,1
91,29,21,-1
132,136,101,-1
182,177,138,-1
94,92,38,-1
51,53,17,-1
201,211,255,1
160,206,159,-1
196,197,155,-1
158,161,122,-1
20,17,3,-1
55,56,22,-1
201,212,255,1
53,56,24,-1
123,134,142,-1
197,195,161,-1
175,173,125,-1
180,179,141,-1
13,55,32,-1
201,211,251,1
235,244,248,-1
61,111,169,1
179,176,131,-1
141,140,82,-1
28,27,7,-1
169,170,128,-1
83,86,31,-1
124,127,182,1
101,138,190,1
4,0,185,-1
178,179,135,-1
51,55,14,-1
51,50,16,-1
75,88,126,1
198,198,158,-1
85,116,185,1
58,57,43,-1
57,59,23,-1
143,142,86,-1
175,173,125,-1
2,0,1,-1
143,142,86,-1
97,146,220,1
150,149,93,-1
65,66,50,-1
53,103,155,1
200,198,163,-1
74,131,186,1
33,88,71,-1
187,185,145,-1
16,7,188,-1
69,36,251,-1
90,68,247,-1
166,168,116,-1
151,154,105,-1
129,129,129,-1
132,135,96,-1
114,150,214,1
165,184,222,1
239,246,249,-1
18,16,0,-1
206,218,254,1
138,141,92,-1
160,161,121,-1
162,160,112,-1
55,124,194,1
153,156,107,-1
183,182,138,-1
69,71,25,-1
63,113,171,1
201,200,162,-1
105,140,160,1
51,49,15,-1
181,181,157,-1
175,143,100,-1
1,135,105,-1
54,74,132,1
63,49,207,-1
36,95,74,-1
177,174,129,-1
247,126,107,-1
32,10,242,-1
197,195,160,-1
255,0,128,-1
166,166,118,-1
81,84,28,-1
13,14,4,-1
198,197,159,-1
37,73,51,-1
71,73,51,-1
145,146,96,-1
244,233,229,-1
51,56,24,-1
165,164,113,-1
182,180,132,-1
168,164,115,-1
172,170,116,-1
47,55,18,-1
174,172,124,-1
2,185,0,-1
185,183,135,-1
198,124,68,-1
125,164,216,1
32,33,7,-1
194,193,155,-1
172,168,119,-1
3,4,0,-1
128,255,255,-1
191,190,152,-1
179,176,131,-1
165,165,111,-1
162,159,114,-1
90,122,197,1
201,211,251,1
134,135,91,-1
203,201,167,-1
206,218,252,1
97,101,152,1
106,110,58,-1
132,135,90,-1
103,141,206,1
162,160,112,-1
180,180,140,-1
109,90,109,-1
172,168,120,-1
175,173,125,-1
197,195,160,-1
180,179,135,-1
110,141,210,1
103,99,40,-1
164,163,113,-1
56,61,22,-1
255,253,182,-1
201,200,162,-1
205,204,170,-1
92,130,195,1
182,180,132,-1
53,94,143,1
195,207,209,-1
10,17,2,-1
195,196,154,-1
55,106,169,1
58,59,20,-1
96,89,40,-1
66,68,26,-1
65,60,15,-1
35,54,39,-1
174,168,115,-1
189,187,139,-1
175,191,237,1
179,176,131,-1
145,182,226,1
49,53,17,-1
168,168,120,-1
170,170,130,-1
57,56,36,-1
171,185,238,1
178,175,130,-1
144,79,100,-1
131,132,76,-1
35,34,8,-1
62,62,22,-1
57,59,23,-1
12,51,25,-1
46,94,146,1
4,21,8,-1
146,144,90,-1
93,132,184,1
125,158,221,1
136,134,80,-1
255,0,128,-1
60,117,173,1
123,170,30,-1
167,169,123,-1
136,166,231,1
198,196,162,-1
162,160,106,-1
188,185,147,-1
157,161,126,-1
34,32,21,-1
178,176,128,-1
89,190,188,-1
143,145,125,-1
82,113,176,1
118,160,225,1
58,58,18,-1
112,144,203,1
73,74,32,-1
197,197,161,-1
39,40,31,-1
174,180,127,-1
178,175,131,-1
179,179,131,-1
181,180,136,-1
176,174,126,-1
112,123,234,-1
45,18,235,-1
128,151,53,-1
52,17,221,-1
53,55,19,-1
192,190,142,-1
119,141,193,1
158,157,101,-1
228,77,56,-1
147,145,97,-1
197,195,161,-1
145,143,89,-1
29,31,2,-1
147,150,101,-1
167,165,124,-1
47,48,14,-1
200,211,255,1
68,71,21,-1
200,198,163,-1
171,170,120,-1
175,175,129,-1
84,86,34,-1
59,112,252,-1
31,0,133,-1
132,143,151,-1
171,164,114,-1
221,227,255,1
153,171,232,1
16,15,1,-1
46,95,141,1
182,179,135,-1
56,55,41,-1
52,56,20,-1
205,204,170,-1
65,66,24,-1
2,1,3,-1
167,163,114,-1
43,89,136,1
143,141,87,-1
163,165,119,-1
178,175,130,-1
110,222,244,-1
54,58,22,-1
129,169,218,1
157,156,112,-1
196,195,157,-1
172,171,120,-1
135,135,135,-1
59,110,172,1
166,182,229,1
190,187,142,-1
165,165,117,-1
2,3,0,-1
18,17,3,-1
77,68,54,-1
52,96,143,1
255,0,255,-1
166,177,235,1
55,56,22,-1
255,255,251,-1
157,162,123,-1
201,199,164,-1
76,144,121,-1
70,70,30,-1
183,179,138,-1
172,171,121,-1
5,3,2,-1
109,120,234,-1
89,192,187,-1
158,162,127,-1
109,149,224,1
182,179,134,-1
195,193,152,-1
154,192,255,1
160,164,122,-1
178,176,128,-1
56,104,152,1
138,177,222,1
180,180,132,-1
173,174,130,-1
177,176,126,-1
198,194,159,-1
53,94,143,1
33,32,4,-1
194,193,155,-1
32,35,20,-1
65,66,22,-1
201,200,162,-1
179,178,134,-1
21,76,61,-1
52,54,18,-1
197,123,67,-1
21,29,22,-1
55,23,231,-1
31,105,255,-1
10,49,34,-1
102,13,2,-1
26,35,25,-1
245,250,249,-1
205,204,170,-1
179,176,132,-1
38,85,59,-1
160,163,124,-1
55,106,168,1
121,129,92,-1
51,53,17,-1
83,84,34,-1
151,160,224,1
6,5,7,-1
200,198,163,-1
47,89,142,1
41,108,93,-1
150,188,252,1
172,168,119,-1
171,170,120,-1
171,170,119,-1
171,170,120,-1
0,128,0,-1
146,147,97,-1
146,148,96,-1
182,179,134,-1
178,177,133,-1
11,9,9,-1
53,56,17,-1
28,29,19,-1
139,138,100,-1
55,56,22,-1
162,162,114,-1
54,55,21,-1
44,89,133,1
38,85,146,1
106,146,204,1
136,139,90,-1
53,56,24,-1
7,253,253,-1
47,100,244,-1
174,189,238,1
165,166,116,-1
151,189,253,1
14,14,0,-1
255,0,0,-1
101,96,157,-1
173,173,127,-1
198,196,161,-1
172,184,238,1
51,109,168,1
126,126,126,-1
175,173,125,-1
58,98,150,1
129,158,225,1
139,153,212,1
148,150,98,-1
124,128,86,-1
44,42,42,-1
63,63,23,-1
198,198,158,-1
32,36,25,-1
40,40,10,-1
203,213,253,1
179,177,129,-1
64,70,29,-1
133,170,226,1
32,33,7,-1
0,1,0,-1
18,15,1,-1
0,1,5,-1
112,115,65,-1
7,7,1,-1
137,136,138,-1
56,61,22,-1
134,175,224,1
131,162,231,1
53,57,22,-1
150,149,98,-1
164,163,113,-1
29,27,19,-1
110,134,102,-1
68,69,25,-1
117,159,224,1
172,171,121,-1
170,169,119,-1
181,180,130,-1
96,142,219,1
132,137,92,-1
85,82,31,-1
2,0,0,-1
177,174,129,-1
195,194,156,-1
173,171,123,-1
128,134,247,-1
171,170,120,-1
44,46,10,-1
205,204,170,-1
179,177,129,-1
33,109,255,-1
117,150,219,1
179,177,129,-1
167,166,116,-1
48,94,141,1
171,170,120,-1
255,155,173,-1
198,198,158,-1
182,179,135,-1
175,173,125,-1
164,162,114,-1
167,181,123,-1
55,59,23,-1
99,30,13,-1
79,87,127,1
54,55,21,-1
140,129,79,-1
163,161,113,-1
31,32,6,-1
163,162,112,-1
207,218,255,1
102,89,51,-1
48,48,8,-1
94,145,218,1
220,179,216,-1
161,164,119,-1
106,155,223,1
108,108,62,-1
187,184,140,-1
161,177,224,1
63,61,20,-1
150,167,216,1
150,153,104,-1
197,196,158,-1
141,186,247,1
169,169,121,-1
56,57,18,-1
184,178,137,-1
73,84,122,1
83,41,255,-1
204,214,254,1
183,183,137,-1
53,14,0,-1
98,102,155,1
160,159,108,-1
163,163,115,-1
176,174,126,-1
157,161,125,-1
178,183,132,-1
201,199,164,-1
199,199,159,-1
157,161,126,-1
174,173,122,-1
162,161,110,-1
150,151,101,-1
229,213,206,-1
2,1,5,-1
140,138,90,-1
53,80,214,-1
135,177,242,1
20,18,0,-1
178,184,129,-1
174,173,123,-1
162,160,112,-1
180,178,137,-1
61,62,20,-1
175,181,128,-1
177,175,127,-1
96,139,220,1
165,179,232,1
179,176,131,-1
80,53,210,-1
173,172,122,-1
157,152,181,-1
175,172,127,-1
85,84,56,-1
6,4,3,-1
59,55,26,-1
194,195,153,-1
142,163,231,1
132,164,217,1
134,136,190,1
107,142,208,1
158,195,255,1
87,90,35,-1
32,29,8,-1
240,205,172,-1
204,202,168,-1
205,204,170,-1
199,197,163,-1
175,173,125,-1
195,193,152,-1
180,180,132,-1
97,145,217,1
92,10,0,-1
169,184,233,1
164,160,112,-1
167,163,114,-1
46,95,143,1
195,194,156,-1
62,62,22,-1
89,84,145,-1
124,82,83,-1
125,129,93,-1
144,140,91,-1
136,180,244,1
148,169,230,1
136,139,90,-1
183,182,138,-1
11,14,0,-1
159,161,115,-1
106,109,60,-1
53,54,28,-1
98,152,223,1
89,86,101,-1
197,195,160,-1
175,172,127,-1
70,73,24,-1
95,196,194,-1
4,3,0,-1
139,142,93,-1
168,169,125,-1
7,5,5,-1
152,160,123,-1
203,202,168,-1
43,43,7,-1
134,168,221,1
124,159,225,1
131,134,89,-1
58,58,18,-1
125,165,218,1
57,118,184,1
182,183,141,-1
156,173,230,1
165,163,115,-1
0,0,255,-1
37,56,31,-1
127,127,127,-1
26,91,70,-1
86,91,140,1
58,92,138,1
201,196,175,-1
191,190,152,-1
217,205,201,-1
154,179,235,1
199,198,160,-1
178,174,126,-1
239,202,168,-1
92,30,19,-1
183,180,135,-1
201,200,162,-1
192,190,150,-1
161,195,254,1
191,191,151,-1
9,1,8,-1
138,180,245,1
156,193,255,1
130,171,226,1
161,164,125,-1
55,60,21,-1
178,175,131,-1
112,111,53,-1
172,170,122,-1
140,165,229,1
109,226,247,-1
178,183,128,-1
138,141,92,-1
166,163,112,-1
198,197,159,-1
173,172,122,-1
33,0,138,-1
32,105,83,-1
44,48,43,-1
138,135,84,-1
181,178,133,-1
141,141,195,1
194,193,155,-1
170,169,119,-1
99,148,222,1
173,172,121,-1
90,89,38,-1
132,126,97,-1
205,204,170,-1
113,151,215,1
20,16,5,-1
249,217,212,-1
52,100,148,1
202,198,163,-1
199,197,162,-1
165,163,115,-1
4,5,3,-1
11,8,0,-1
28,27,7,-1
61,65,24,-1
34,32,8,-1
52,53,13,-1
172,171,121,-1
67,76,119,1
112,113,63,-1
181,182,140,-1
164,162,114,-1
7,4,6,-1
148,151,102,-1
133,136,241,-1
122,123,81,-1
72,72,36,-1
56,114,96,-1
31,0,133,-1
58,57,47,-1
194,164,45,-1
113,149,213,1
172,186,238,1
75,72,41,-1
166,164,116,-1
140,139,89,-1
46,102,151,1
123,121,80,-1
51,55,19,-1
77,109,182,1
69,67,26,-1
192,190,150,-1
57,57,21,-1
134,135,191,1
74,90,127,1
35,19,6,-1
190,189,151,-1
67,129,193,1
87,83,34,-1
137,140,94,-1
85,92,141,1
139,137,107,-1
151,181,228,1
69,95,142,1
23,23,5,-1
140,140,86,-1
143,173,230,1
61,88,222,-1
3,0,2,-1
172,172,132,-1
182,179,135,-1
111,114,65,-1
144,141,90,-1
119,159,218,1
167,163,114,-1
142,144,102,-1
55,56,24,-1
201,200,162,-1
109,146,214,1
175,174,124,-1
69,71,25,-1
128,135,190,1
66,64,24,-1
195,193,152,-1
149,193,247,1
116,154,212,1
173,173,127,-1
2,1,0,-1
184,173,145,-1
192,191,153,-1
92,10,0,-1
179,177,129,-1
173,178,239,1
163,163,117,-1
63,68,23,-1
171,184,228,1
199,197,163,-1
130,130,130,-1
58,122,186,1
88,91,36,-1
43,46,44,-1
149,191,255,1
199,197,162,-1
57,57,39,-1
133,136,97,-1
174,177,122,-1
175,175,127,-1
178,178,132,-1
178,176,128,-1
139,139,85,-1
42,89,111,-1
159,158,102,-1
1,2,0,-1
188,189,150,-1
201,199,164,-1
164,162,114,-1
166,180,228,1
70,70,54,-1
60,119,255,-1
128,130,88,-1
193,192,154,-1
62,62,22,-1
174,111,180,-1
85,83,29,-1
53,57,22,-1
176,174,126,-1
251,253,253,-1
58,129,197,1
145,184,253,1
59,60,21,-1
146,148,106,-1
34,31,27,-1
111,112,56,-1
159,57,159,-1
174,173,122,-1
177,174,129,-1
157,161,126,-1
90,93,38,-1
197,195,171,-1
107,145,210,1
181,179,138,-1
99,147,219,1
205,207,215,-1
28,72,65,-1
217,212,211,-1
195,194,156,-1
250,249,193,-1
181,182,138,-1
181,197,244,1
185,185,139,-1
147,148,98,-1
51,52,18,-1
47,55,18,-1
13,7,186,-1
156,158,112,-1
180,179,135,-1
196,230,199,-1
15,6,187,-1
130,144,86,-1
9,14,0,-1
207,216,254,1
177,175,127,-1
24,112,248,-1
77,79,37,-1
174,172,124,-1
23,21,3,-1
3,1,1,-1
53,114,180,1
60,104,157,1
15,16,12,-1
76,79,30,-1
54,55,21,-1
78,81,32,-1
136,139,90,-1
55,56,22,-1
125,169,222,1
135,162,226,1
197,193,158,-1
163,162,112,-1
157,161,125,-1
150,153,104,-1
53,35,194,-1
173,189,236,1
80,89,127,1
52,52,16,-1
124,124,118,-1
93,91,37,-1
178,180,121,-1
40,38,37,-1
117,154,214,1
124,114,160,-1
0,191,1,-1
170,172,126,-1
156,155,99,-1
199,208,252,1
143,168,230,1
50,24,224,-1
79,48,209,-1
97,96,45,-1
15,16,12,-1
44,91,147,1
161,168,231,1
30,27,6,-1
172,172,126,-1
183,180,136,-1
138,139,89,-1
21,21,3,-1
54,105,155,1
89,89,59,-1
204,202,168,-1
72,107,173,1
135,163,180,1
116,144,204,1
180,178,130,-1
34,33,5,-1
152,151,100,-1
139,140,90,-1
179,176,131,-1
205,204,170,-1
75,119,182,1
171,166,127,-1
6,5,7,-1
6,4,0,-1
154,165,163,-1
136,171,227,1
12,12,6,-1
201,199,164,-1
62,128,199,1
170,169,118,-1
194,193,155,-1
155,168,246,-1
155,159,124,-1
0,9,167,-1
167,166,115,-1
169,161,114,-1
71,70,32,-1
0,128,0,-1
172,171,121,-1
52,53,19,-1
198,198,158,-1
139,158,19,-1
9,12,0,-1
56,59,27,-1
131,129,75,-1
95,146,219,1
182,181,137,-1
107,97,79,-1
154,159,120,-1
19,50,23,-1
164,162,114,-1
0,0,1,-1
68,71,39,-1
168,164,115,-1
103,96,157,-1
0,128,0,-1
180,180,140,-1
54,99,150,1
181,178,134,-1
67,249,241,-1
54,57,12,-1
32,34,4,-1
41,59,112,1
166,164,116,-1
14,14,8,-1
181,181,133,-1
105,107,61,-1
113,75,135,-1
14,10,9,-1
52,53,13,-1
201,200,162,-1
154,156,110,-1
178,176,128,-1
163,162,112,-1
138,140,88,-1
177,172,127,-1
62,66,25,-1
199,197,163,-1
172,170,122,-1
159,156,105,-1
198,196,162,-1
255,50,255,-1
142,161,222,1
57,60,44,-1
82,51,212,-1
134,141,128,-1
116,153,209,1
82,78,53,-1
1,2,0,-1
161,163,121,-1
128,164,218,1
151,154,105,-1
146,147,97,-1
42,0,17,-1
170,185,234,1
123,122,64,-1
178,176,135,-1
58,111,174,1
77,79,33,-1
180,178,137,-1
156,160,125,-1
182,179,141,-1
148,114,38,-1
4,5,0,-1
163,162,112,-1
180,180,134,-1
138,140,88,-1
51,52,18,-1
137,140,91,-1
33,34,8,-1
138,141,92,-1
143,146,100,-1
116,145,219,1
35,36,10,-1
231,216,84,-1
139,178,230,1
178,176,128,-1
55,56,22,-1
151,97,218,-1
55,56,22,-1
136,176,224,1
183,183,137,-1
226,215,87,-1
178,175,131,-1
179,176,131,-1
142,143,93,-1
44,45,43,-1
127,160,229,1
57,34,220,-1
0,128,0,-1
70,73,28,-1
188,186,146,-1
28,15,221,-1
128,131,82,-1
205,204,170,-1
172,168,120,-1
182,179,135,-1
174,173,123,-1
62,62,14,-1
116,115,59,-1
63,64,22,-1
130,172,219,1
55,56,24,-1
170,164,121,-1
90,92,40,-1
133,133,103,-1
125,137,191,1
68,71,32,-1
109,97,97,-1
115,151,215,1
102,150,222,1
144,143,85,-1
174,174,128,-1
2,0,0,-1
76,72,24,-1
16,16,0,-1
197,195,160,-1
179,176,132,-1
204,215,253,1
2,0,0,-1
138,139,100,-1
119,153,223,1
18,18,4,-1
178,178,130,-1
132,131,81,-1
134,137,88,-1
130,7,133,-1
72,83,127,1
164,163,113,-1
65,59,16,-1
156,159,110,-1
63,63,23,-1
197,208,252,1
191,189,149,-1
199,197,163,-1
106,111,66,-1
146,145,89,-1
178,176,128,-1
30,31,21,-1
155,161,126,-1
22,20,12,-1
139,140,90,-1
105,106,50,-1
114,113,55,-1
176,174,126,-1
0,178,4,-1
152,170,235,1
80,86,127,1
55,56,17,-1
173,174,130,-1
67,70,25,-1
172,187,236,1
79,37,252,-1
105,140,203,1
62,66,24,-1
72,74,28,-1
93,147,218,1
50,106,165,1
183,181,133,-1
197,195,160,-1
233,217,87,-1
158,162,127,-1
201,200,162,-1
172,188,231,1
81,80,54,-1
57,124,193,1
186,174,134,-1
173,211,243,1
181,178,133,-1
32,33,7,-1
93,91,37,-1
77,49,208,-1
89,137,215,1
38,179,216,-1
200,198,163,-1
113,112,56,-1
12,9,4,-1
178,178,130,-1
106,141,207,1
140,139,89,-1
141,176,226,1
42,66,36,-1
248,250,250,-1
178,176,128,-1
248,250,250,-1
222,151,83,-1
55,56,22,-1
205,215,255,1
202,201,163,-1
138,139,89,-1
10,189,4,-1
181,181,135,-1
90,89,39,-1
0,1,175,-1
62,63,23,-1
158,161,122,-1
138,139,89,-1
178,173,148,-1
107,106,48,-1
81,34,13,-1
110,146,222,1
168,187,106,-1
137,138,104,-1
59,115,174,1
77,89,125,1
9,17,7,-1
19,20,11,-1
155,164,228,1
145,144,88,-1
129,133,92,-1
187,187,147,-1
143,176,225,1
87,88,38,-1
141,141,93,-1
121,123,177,1
225,212,204,-1
146,143,92,-1
163,165,119,-1
175,172,127,-1
201,211,251,1
101,150,224,1
55,56,22,-1
199,197,163,-1
188,144,151,-1
174,184,238,1
165,163,115,-1
150,155,110,-1
181,178,133,-1
34,1,140,-1
201,200,162,-1
96,81,65,-1
94,138,215,1
54,54,54,-1
230,214,207,-1
179,195,238,1
197,195,160,-1
151,189,253,1
164,163,113,-1
90,64,241,-1
156,160,119,-1
199,197,163,-1
145,147,105,-1
136,133,78,-1
20,185,254,-1
182,179,135,-1
121,155,214,1
102,136,195,1
119,112,119,-1
0,0,194,-1
102,150,222,1
117,119,73,-1
164,162,114,-1
96,144,222,1
199,197,162,-1
149,191,250,1
198,197,163,-1
44,42,11,-1
123,134,142,-1
186,181,136,-1
170,169,119,-1
4,3,0,-1
138,178,227,1
248,250,250,-1
187,205,252,1
156,193,255,1
138,140,88,-1
27,46,31,-1
123,146,226,1
150,190,255,1
164,160,112,-1
178,175,130,-1
192,191,147,-1
69,71,25,-1
198,195,164,-1
80,82,36,-1
190,109,164,-1
50,52,16,-1
120,155,221,1
127,130,81,-1
139,140,98,-1
189,188,144,-1
170,170,122,-1
136,137,87,-1
50,51,17,-1
180,179,135,-1
11,12,2,-1
136,169,218,1
15,14,0,-1
114,161,28,-1
117,151,211,1
80,92,128,1
119,118,67,-1
155,159,124,-1
182,179,134,-1
128,128,128,-1
200,198,163,-1
170,185,231,1
65,66,24,-1
50,107,152,1
95,130,194,1
106,153,221,1
0,178,3,-1
200,198,163,-1
44,104,170,1
198,198,158,-1
202,200,165,-1
127,130,75,-1
181,178,134,-1
161,159,105,-1
198,196,161,-1
92,91,40,-1
78,178,233,-1
128,133,88,-1
188,187,149,-1
200,198,163,-1
96,31,22,-1
176,176,130,-1
182,179,135,-1
82,81,37,-1
177,175,127,-1
200,199,161,-1
173,188,234,1
81,80,60,-1
255,128,0,-1
65,69,27,-1
75,125,191,1
162,161,111,-1
201,199,164,-1
168,166,112,-1
4,6,0,-1
168,164,116,-1
111,55,136,-1
182,179,135,-1
161,160,110,-1
22,18,17,-1
180,177,132,-1
178,175,130,-1
21,21,5,-1
180,180,134,-1
6,7,5,-1
200,210,250,1
180,180,132,-1
54,54,18,-1
159,162,113,-1
183,182,138,-1
225,70,49,-1
123,122,64,-1
186,185,141,-1
148,148,100,-1
159,195,255,1
153,171,232,1
45,43,2,-1
189,190,188,-1
197,196,162,-1
77,80,31,-1
55,56,22,-1
53,55,19,-1
161,168,117,-1
141,178,228,1
196,195,157,-1
154,157,125,-1
168,87,136,-1
208,217,255,1
87,83,34,-1
178,178,132,-1
129,127,96,-1
133,174,223,1
29,31,2,-1
11,8,0,-1
141,140,84,-1
153,157,121,-1
132,172,220,1
149,188,250,1
73,75,29,-1
170,188,229,1
39,41,12,-1
16,14,4,-1
94,89,150,-1
32,65,50,-1
197,197,161,-1
150,153,107,-1
117,118,74,-1
107,93,104,-1
183,180,136,-1
123,126,76,-1
198,197,159,-1
186,184,144,-1
34,33,7,-1
190,190,154,-1
138,139,89,-1
22,23,3,-1
69,72,23,-1
166,182,129,-1
253,228,224,-1
163,162,112,-1
16,14,3,-1
0,0,4,-1
203,213,253,1
201,200,162,-1
169,172,133,-1
168,182,235,1
248,250,250,-1
183,183,137,-1
96,146,222,1
177,175,127,-1
141,140,82,-1
139,142,93,-1
199,197,162,-1
68,69,27,-1
78,81,56,-1
51,120,183,1
150,168,233,1
178,176,128,-1
179,176,132,-1
164,163,113,-1
176,172,123,-1
201,200,162,-1
182,179,135,-1
178,175,131,-1
200,201,169,-1
145,144,88,-1
133,133,93,-1
182,178,137,-1
190,96,137,-1
85,141,220,1
186,184,136,-1
55,55,55,-1
111,114,58,-1
155,161,126,-1
32,139,254,-1
201,200,162,-1
173,173,149,-1
84,83,27,-1
202,200,165,-1
166,165,114,-1
158,194,254,1
34,33,7,-1
6,2,1,-1
55,60,21,-1
36,38,9,-1
97,149,216,1
39,39,9,-1
53,96,145,1
16,16,10,-1
95,143,221,1
149,148,97,-1
71,107,177,1
167,180,236,1
88,87,31,-1
4,0,72,-1
136,142,93,-1
175,173,125,-1
165,165,117,-1
182,179,135,-1
151,193,252,1
104,101,63,-1
191,190,152,-1
171,174,125,-1
165,164,114,-1
53,53,17,-1
172,173,131,-1
37,111,253,-1
31,32,6,-1
15,14,0,-1
68,69,25,-1
166,166,118,-1
120,155,219,1
151,150,94,-1
53,54,20,-1
207,205,211,-1
61,69,22,-1
43,102,74,-1
31,34,19,-1
163,163,115,-1
198,196,162,-1
54,55,21,-1
107,88,107,-1
153,188,255,1
157,161,126,-1
100,101,51,-1
73,87,136,1
200,198,163,-1
172,169,124,-1
2,142,255,-1
250,245,196,-1
72,72,32,-1
138,139,89,-1
154,159,120,-1
187,188,144,-1
236,241,244,-1
164,163,113,-1
101,153,220,1
172,168,119,-1
117,118,68,-1
8,4,10,-1
81,181,239,-1
132,162,227,1
118,155,213,1
48,103,148,1
190,188,147,-1
173,173,119,-1
181,182,140,-1
199,198,160,-1
200,198,158,-1
128,170,217,1
182,177,138,-1
136,162,229,1
85,135,217,1
139,175,221,1
50,97,149,1
251,238,236,-1
179,173,130,-1
241,247,252,-1
167,180,232,1
225,156,87,-1
151,191,255,1
81,89,129,1
66,70,41,-1
56,114,173,1
40,89,151,1
56,113,175,1
0,193,0,-1
136,139,89,-1
184,181,136,-1
164,163,112,-1
117,113,94,-1
157,194,254,1
177,175,127,-1
195,193,153,-1
59,111,157,1
165,163,115,-1
66,66,20,-1
172,142,95,-1
156,160,119,-1
171,170,119,-1
199,198,160,-1
198,196,161,-1
161,84,146,-1
168,164,116,-1
7,28,13,-1
118,120,60,-1
225,220,221,-1
0,0,169,-1
49,103,156,1
117,116,60,-1
71,70,44,-1
20,17,2,-1
55,97,144,1
19,15,10,-1
193,193,153,-1
128,155,115,-1
54,90,68,-1
20,17,2,-1
34,33,7,-1
5,164,252,-1
59,57,16,-1
179,176,131,-1
84,82,51,-1
73,82,125,1
18,13,14,-1
19,33,15,-1
202,201,163,-1
87,27,27,-1
94,140,218,1
131,133,91,-1
140,143,97,-1
42,129,101,-1
118,153,221,1
174,174,134,-1
129,132,187,1
180,179,135,-1
205,214,255,1
79,82,33,-1
182,178,137,-1
132,163,232,1
173,170,125,-1
176,174,126,-1
43,45,9,-1
23,22,1,-1
50,97,255,-1
139,139,85,-1
44,101,156,1
184,183,139,-1
68,85,124,1
201,199,164,-1
63,67,26,-1
105,208,203,-1
190,191,147,-1
201,200,162,-1
41,45,10,-1
228,206,200,-1
53,53,17,-1
182,177,138,-1
141,140,119,-1
161,162,112,-1
126,164,218,1
119,122,90,-1
177,175,127,-1
41,39,8,-1
80,83,34,-1
205,204,170,-1
184,186,144,-1
142,143,81,-1
100,104,157,1
67,67,21,-1
182,181,137,-1
117,121,56,-1
179,177,129,-1
